experiment_id,agent_type,outcome,duration_ms,steps_completed,failed_at,inconsistencies_count,retries,seed,failure_rate
PLAY-0.2-34,playbook,success,0.0,4,,0,0,3076,0.2
PLAY-0.2-35,playbook,success,0.0,4,,0,2,3077,0.2
PLAY-0.2-36,playbook,success,0.0,4,,0,1,3078,0.2
PLAY-0.2-37,playbook,success,0.0,4,,0,1,3079,0.2
PLAY-0.2-38,playbook,success,0.4990100860595703,4,,0,1,3080,0.2
PLAY-0.2-39,playbook,success,0.0,4,,0,2,3081,0.2
PLAY-0.2-40,playbook,success,0.0,4,,0,3,3082,0.2
PLAY-0.2-41,playbook,success,0.0,4,,0,0,3083,0.2
PLAY-0.2-42,playbook,success,0.0,4,,0,1,3084,0.2
PLAY-0.2-43,playbook,success,0.0,4,,0,1,3085,0.2
PLAY-0.2-44,playbook,success,0.0,4,,0,1,3086,0.2
PLAY-0.2-45,playbook,success,0.9996891021728516,4,,0,1,3087,0.2
PLAY-0.2-46,playbook,success,0.0,4,,0,0,3088,0.2
PLAY-0.2-47,playbook,success,0.5028247833251953,4,,0,2,3089,0.2
PLAY-0.2-48,playbook,success,0.0,4,,0,0,3090,0.2
PLAY-0.2-49,playbook,success,0.6968975067138672,4,,0,1,3091,0.2
